EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10010275,COOK CO., ,06/13/1975,1900,Thunderstorm Wind,55, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/13/1975,1900,41.87,-87.62, , ,"","",25
10010308,COOK CO., ,06/17/1975,1154,Tornado,0,F2,0,0,250000,0,IL,CST, , ,C,31, ,0,0, , ,1.5,20,0, ,0, , ,06/17/1975,1154,42.08,-88.00, , ,"","",26
10010311,COOK CO., ,06/18/1975,1321,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/18/1975,1321,42.02,-88.18, , ,"","",27
10010316,COOK CO., ,06/20/1975,1330,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/20/1975,1330,41.77,-87.75, , ,"","",28
10010317,COOK CO., ,06/20/1975,1330,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/20/1975,1330,41.78,-87.88, , ,"","",29
10010323,COOK CO., ,06/22/1975,1720,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/22/1975,1720,41.75,-87.75, , ,"","",30
10010325,COOK CO., ,06/24/1975,1425,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/24/1975,1425,41.78,-87.78, , ,"","",31
10010369,COOK CO., ,07/23/1975,1902,Thunderstorm Wind,50, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,07/23/1975,1902,41.98,-87.90, , ,"","",32
10010374,COOK CO., ,08/11/1975,1435,Hail,.75, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,08/11/1975,1435,42.00,-88.18, , ,"","",33
10010379,COOK CO., ,08/20/1975,1600,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,08/20/1975,1600,41.63,-87.62, , ,"","",34
10009190,COOK CO., ,11/09/1975,2350,Thunderstorm Wind,64, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,11/09/1975,2350,41.98,-88.17, , ,"","",35
10009202,COOK CO., ,11/10/1975,30,Thunderstorm Wind,57, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,11/10/1975,30,41.58,-87.75, , ,"","",36
10009242,COOK CO., ,03/01/1976,1635,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,03/01/1976,1635,41.70,-87.75, , ,"","",37
10006911,COOK CO., ,03/04/1976,1950,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,03/04/1976,1950,42.13,-87.90, , ,"","",38
10006912,COOK CO., ,03/04/1976,2002,Thunderstorm Wind,68, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,03/04/1976,2002,41.58,-87.78, , ,"","",39
10006925,COOK CO., ,03/12/1976,1325,Tornado,0,F2,2,41,2500000,0,IL,CST, , ,C,31, ,0,0, , ,15.1,150,0, ,0, , ,03/12/1976,1325,41.93,-87.90,42.10,-87.70,"","",40
10003180,COOK CO., ,06/13/1976,1618,Tornado,0,F4,2,23,2500000,0,IL,CST, , ,C,31, ,0,0, , ,3.3,1760,0, ,0, , ,06/13/1976,1618,41.67,-88.00,41.70,-87.93,"","",41
10003182,COOK CO., ,06/13/1976,1835,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/13/1976,1835,42.13,-87.90, , ,"","",42
10003191,COOK CO., ,06/27/1976,2050,Thunderstorm Wind,62, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/27/1976,2050,42.15,-88.13, , ,"","",43
10003203,COOK CO., ,07/14/1976,1745,Thunderstorm Wind,52, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,07/14/1976,1745,42.08,-88.00, , ,"","",44
10003207,COOK CO., ,07/23/1976,2200,Thunderstorm Wind,56, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,07/23/1976,2200,41.87,-87.62, , ,"","",45
10004298,COOK CO., ,03/28/1977,1505,Thunderstorm Wind,50, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,03/28/1977,1505,42.08,-87.82, , ,"","",46
10004326,COOK CO., ,05/05/1977,2000,Hail,1.25, ,0,0,0,0,IL,CST, , ,C,31,NG,0,0, , ,0,0,0, ,0, , ,05/05/1977,2000,41.58,-87.78, , ,"","",47
10004328,COOK CO., ,05/05/1977,2010,Thunderstorm Wind,63, ,0,0,0,0,IL,CST, , ,C,31,NG,0,0, , ,0,0,0, ,0, , ,05/05/1977,2010,41.50,-87.70, , ,"","",48
10004349,COOK CO., ,06/08/1977,1321,Thunderstorm Wind,55, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,06/08/1977,1321,41.98,-87.90, , ,"","",49
10004350,COOK CO., ,06/08/1977,1337,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,06/08/1977,1337,42.00,-87.85, , ,"","",50
10005425,COOK CO., ,06/30/1977,1345,Tornado,0, ,0,0,250000,0,IL,CST, , ,C,31, ,0,0, , ,1,33,0, ,0, , ,06/30/1977,1345,41.50,-87.70, , ,"","",51
10005439,COOK CO., ,07/20/1977,1710,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/20/1977,1710,41.65,-87.58, , ,"","",52
10003015,COOK CO., ,09/07/1977,1410,Tornado,0,F1,0,0,25000,0,IL,CST, , ,C,31, ,0,0, , ,.1,70,0, ,0, , ,09/07/1977,1410,40.67,-90.52, , ,"","",53
10003253,COOK CO., ,04/18/1978,1655,Tornado,0,F1,0,0,250000,0,IL,CST, , ,C,31, ,0,0, , ,6.1,177,0, ,0, , ,04/18/1978,1655,41.67,-87.83,41.75,-87.77,"","",54
10003254,COOK CO., ,04/18/1978,1730,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,04/18/1978,1730,42.02,-87.98, , ,"","",55
10003268,COOK CO., ,06/07/1978,1752,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,06/07/1978,1752,42.07,-87.80, , ,"","",56
10003269,COOK CO., ,06/07/1978,1809,Thunderstorm Wind,55, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,06/07/1978,1809,41.78,-87.75, , ,"","",57
10004662,COOK CO., ,07/26/1978,1330,Thunderstorm Wind,57, ,0,0,0,0,IL,CST, , ,C,31,MT,0,0, , ,0,0,0, ,0, , ,07/26/1978,1330,41.60,-87.70, , ,"","",58
10004678,COOK CO., ,08/15/1978,2024,Thunderstorm Wind,52, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,08/15/1978,2024,42.08,-87.82, , ,"","",59
10004681,COOK CO., ,08/19/1978,0,Thunderstorm Wind,78, ,0,0,0,0,IL,CST, , ,C,31,MT,0,0, , ,0,0,0, ,0, , ,08/19/1978,0,42.10,-88.05, , ,"","",60
10004683,COOK CO., ,08/19/1978,105,Thunderstorm Wind,52, ,0,0,0,0,IL,CST, , ,C,31,NG,0,0, , ,0,0,0, ,0, , ,08/19/1978,105,41.78,-87.75, , ,"","",61
10004684,COOK CO., ,08/19/1978,159,Thunderstorm Wind,50, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,08/19/1978,159,41.78,-87.75, , ,"","",62
10007047,COOK CO., ,05/13/1979,1625,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,NG,0,0, , ,0,0,0, ,0, , ,05/13/1979,1625,41.57,-87.55, , ,"","",63
10003057,COOK CO., ,07/05/1980,320,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/05/1980,320,42.03,-87.80, , ,"","",64
10003058,COOK CO., ,07/05/1980,320,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/05/1980,320,42.13,-87.83, , ,"","",65
10003060,COOK CO., ,07/05/1980,330,Thunderstorm Wind,56, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,07/05/1980,330,41.98,-87.90, , ,"","",66
10003075,COOK CO., ,07/16/1980,200,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/16/1980,200,41.88,-88.02, , ,"","",67
10003081,COOK CO., ,07/16/1980,318,Thunderstorm Wind,66, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,07/16/1980,318,41.98,-87.90, , ,"","",68
10003082,COOK CO., ,07/16/1980,330,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/16/1980,330,42.00,-87.93, , ,"","",69
10003083,COOK CO., ,07/16/1980,330,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/16/1980,330,42.05,-87.68, , ,"","",70
10004151,COOK CO., ,07/21/1980,300,Thunderstorm Wind,70, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,07/21/1980,300,41.98,-87.90, , ,"","",71
10004174,COOK CO., ,08/04/1980,2000,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,08/04/1980,2000,41.83,-87.65, , ,"","",72
10004175,COOK CO., ,08/04/1980,2030,Thunderstorm Wind,50, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,08/04/1980,2030,41.87,-87.60, , ,"","",73
10004176,COOK CO., ,08/07/1980,800,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,08/07/1980,800,42.13,-87.90, , ,"","",74
10004195,COOK CO., ,08/13/1980,2123,Hail,.75, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,08/13/1980,2123,42.10,-88.05, , ,"","",75
10004213,COOK CO., ,09/02/1980,400,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,09/02/1980,400,42.02,-87.98, , ,"","",76
10005299,COOK CO., ,09/22/1980,1428,Tornado,0,F0,0,0,25000,0,IL,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,09/22/1980,1428,41.48,-87.72, , ,"","",77
10005319,COOK CO., ,04/03/1981,2310,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,LCO,0,0, , ,0,0,0, ,0, , ,04/03/1981,2310,42.02,-87.98, , ,"","",78
10006432,COOK CO., ,04/13/1981,1950,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,04/13/1981,1950,41.67,-87.63, , ,"","",79
10004564,COOK CO., ,04/03/1982,34,Thunderstorm Wind,61, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,04/03/1982,34,41.78,-87.75, , ,"","",80
10005630,COOK CO., ,05/15/1982,1447,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,05/15/1982,1447,42.10,-88.05, , ,"","",81
10005631,COOK CO., ,05/15/1982,1520,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,05/15/1982,1520,42.10,-88.05, , ,"","",82
10005632,COOK CO., ,05/15/1982,1530,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,05/15/1982,1530,42.08,-88.03, , ,"","",83
10002404,COOK CO., ,08/01/1982,2115,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31,NG,0,0, , ,0,0,0, ,0, , ,08/01/1982,2115,42.10,-88.05, , ,"","",84
10002405,COOK CO., ,08/01/1982,2130,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,08/01/1982,2130,41.87,-87.83, , ,"","",85
10002433,COOK CO., ,08/24/1982,1945,Thunderstorm Wind,63, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,08/24/1982,1945,41.78,-87.75, , ,"","",86
10002439,COOK CO., ,08/24/1982,2050,Thunderstorm Wind,65, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,08/24/1982,2050,41.78,-87.75, , ,"","",87
10003479,COOK CO., ,12/28/1982,200,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,12/28/1982,200,41.83,-87.65, , ,"","",88
10003480,COOK CO., ,12/28/1982,231,Thunderstorm Wind,54, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,12/28/1982,231,41.98,-87.90, , ,"","",89
10003486,COOK CO., ,03/06/1983,1722,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,03/06/1983,1722,41.83,-87.65, , ,"","",90
10004595,COOK CO., ,05/29/1983,1200,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,05/29/1983,1200,41.87,-87.83, , ,"","",91
10004596,COOK CO., ,05/29/1983,1239,Tornado,0,F1,0,1,25000,0,IL,CST, , ,C,31, ,0,0, , ,.2,30,0, ,0, , ,05/29/1983,1239,41.83,-87.73, , ,"","",92
10004597,COOK CO., ,05/29/1983,1242,Tornado,0,F0,0,2,2500,0,IL,CST, , ,C,31, ,0,0, , ,.2,30,0, ,0, , ,05/29/1983,1242,41.82,-87.85, , ,"","",93
10004598,COOK CO., ,05/29/1983,1430,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,05/29/1983,1430,41.83,-87.65, , ,"","",94
10004620,COOK CO., ,07/01/1983,836,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,07/01/1983,836,41.98,-87.90, , ,"","",95
10004621,COOK CO., ,07/01/1983,850,Thunderstorm Wind,55, ,0,0,0,0,IL,CST, , ,C,31,RY,0,0, , ,0,0,0, ,0, , ,07/01/1983,850,41.78,-87.75, , ,"","",96
10004624,COOK CO., ,07/01/1983,858,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,07/01/1983,858,41.83,-87.65, , ,"","",97
10004628,COOK CO., ,07/02/1983,108,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,07/02/1983,108,41.55,-87.62, , ,"","",98
10004641,COOK CO., ,07/19/1983,2117,Thunderstorm Wind,60, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,07/19/1983,2117,41.98,-87.90, , ,"","",99
10005740,COOK CO., ,09/05/1983,2100,Thunderstorm Wind,52, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,09/05/1983,2100,41.83,-87.65, , ,"","",100
10005758,COOK CO., ,09/18/1983,1845,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31,DN,0,0, , ,0,0,0, ,0, , ,09/18/1983,1845,41.67,-88.00, , ,"","",101
10004366,COOK CO., ,03/15/1984,1915,Thunderstorm Wind,0, ,1,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,03/15/1984,1915,41.87,-87.83, , ,"","",102
10004105,COOK CO., ,04/29/1984,2120,Hail,.75, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,04/29/1984,2120,41.88,-87.78, , ,"","",103
10005487,COOK CO., ,06/23/1984,1910,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,06/23/1984,1910,42.08,-88.00, , ,"","",104
10005490,COOK CO., ,06/23/1984,1930,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,ATA,0,0, , ,0,0,0, ,0, , ,06/23/1984,1930,42.03,-88.17, , ,"","",105
10005498,COOK CO., ,07/10/1984,2050,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,07/10/1984,2050,42.03,-87.77, , ,"","",106
10005499,COOK CO., ,07/10/1984,2118,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,07/10/1984,2118,42.07,-87.80, , ,"","",107
10005503,COOK CO., ,07/20/1984,1625,Hail,.75, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,07/20/1984,1625,42.03,-87.90, , ,"","",108
10005504,COOK CO., ,07/20/1984,1715,Hail,.75, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,07/20/1984,1715,41.73,-87.73, , ,"","",109
10005511,COOK CO., ,08/03/1984,1235,Thunderstorm Wind,52, ,0,0,0,0,IL,CST, , ,C,31,MT,0,0, , ,0,0,0, ,0, , ,08/03/1984,1235,41.73,-87.77, , ,"","",110
10005520,COOK CO., ,08/09/1984,1614,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,08/09/1984,1614,42.03,-88.28, , ,"","",111
10005523,COOK CO., ,08/09/1984,1735,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,08/09/1984,1735,41.88,-87.78, , ,"","",112
10005554,COOK CO., ,11/09/1984,1755,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,11/09/1984,1755,41.82,-87.83, , ,"","",113
10006633,COOK CO., ,03/28/1985,1422,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31,R,0,0, , ,0,0,0, ,0, , ,03/28/1985,1422,41.67,-88.00, , ,"","",114
10006678,COOK CO., ,05/14/1985,2003,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,R,0,0, , ,0,0,0, ,0, , ,05/14/1985,2003,41.58,-87.78, , ,"","",115
10006686,COOK CO., ,05/26/1985,2023,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,05/26/1985,2023,41.58,-87.78, , ,"","",116
10003318,COOK CO., ,06/23/1985,1112,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31,R,0,0, , ,0,0,0, ,0, , ,06/23/1985,1112,42.03,-88.08, , ,"","",117
10003319,COOK CO., ,06/23/1985,1113,Hail,1.00, ,0,0,0,0,IL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,06/23/1985,1113,42.08,-87.82, , ,"","",118
10003349,COOK CO., ,07/04/1985,2156,Tornado,0,F1,0,0,250000,0,IL,CST, , ,C,31, ,0,0, , ,1.5,230,0, ,0, , ,07/04/1985,2156,42.05,-87.67, , ,"","",119
10005575,COOK CO., ,06/19/1986,1500,Hail,1.75, ,0,0,0,0,IL,CST, , ,C,31,CHI,0,0, , ,0,0,0, ,0, , ,06/19/1986,1500,41.67,-88.00, , ,"","",120
10005622,COOK CO., ,07/15/1986,1900,Thunderstorm Wind,65, ,0,0,0,0,IL,CST, , ,C,31,CHI,0,0, , ,0,0,0, ,0, , ,07/15/1986,1900,41.98,-87.90, , ,"","",121
10005624,COOK CO., ,07/24/1986,1440,Thunderstorm Wind,60, ,0,0,0,0,IL,CST, , ,C,31,CHI,0,0, , ,0,0,0, ,0, , ,07/24/1986,1440,42.00,-87.87, , ,"","",122
10002582,COOK CO., ,09/26/1986,1220,Thunderstorm Wind,55, ,0,0,0,0,IL,CST, , ,C,31,CHI,0,0, , ,0,0,0, ,0, , ,09/26/1986,1220,41.48,-87.58, , ,"","",123
10002590,COOK CO., ,09/29/1986,1330,Tornado,0,F1,0,10,250000,0,IL,CST, , ,C,31, ,0,0, , ,.1,50,0, ,0, , ,09/29/1986,1330,41.83,-87.82, , ,"","",124
