EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10122720,DAVIDSON CO., ,08/02/1988,1415,Hail,.75, ,0,0,0,0,TN,CST, , ,C,37,MEM,0,0, , ,0,0,0, ,0, , ,08/02/1988,1415,36.13,-86.83, , ,"","",49
10119663,DAVIDSON CO., ,05/06/1989,440,Hail,.75, ,0,0,0,0,TN,CST, , ,C,37,MEM,0,0, , ,0,0,0, ,0, , ,05/06/1989,440,36.20,-86.82, , ,"","",50
10119671,DAVIDSON CO., ,05/20/1989,211,Hail,.75, ,0,0,0,0,TN,CST, , ,C,37,MEM,0,0, , ,0,0,0, ,0, , ,05/20/1989,211,36.20,-86.82, , ,"","",51
10119674,DAVIDSON CO., ,05/20/1989,300,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,MEM,0,0, , ,0,0,0, ,0, , ,05/20/1989,300,36.20,-86.82, , ,"","",52
10118640,DAVIDSON CO., ,08/29/1990,1612,Thunderstorm Wind,61, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,08/29/1990,1612,36.13,-86.83, , ,"","",53
10122920,DAVIDSON CO., ,09/11/1990,1830,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,09/11/1990,1830,36.13,-86.83, , ,"","",54
10118665,DAVIDSON CO., ,10/04/1990,200,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,10/04/1990,200,36.20,-86.82, , ,"","",55
10118705,DAVIDSON CO., ,03/22/1991,1820,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,03/22/1991,1820,36.20,-86.82, , ,"","",56
10118708,DAVIDSON CO., ,03/22/1991,1910,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,03/22/1991,1910,36.20,-86.82, , ,"","",57
10119518,DAVIDSON CO., ,03/27/1991,1615,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,03/27/1991,1615,36.20,-86.82, , ,"","",58
10119731,DAVIDSON CO., ,03/27/1991,1630,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,03/27/1991,1630,36.20,-86.82, , ,"","",59
10119782,DAVIDSON CO., ,04/09/1991,1200,Thunderstorm Wind,58, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,04/09/1991,1200,36.13,-86.68, , ,"","",60
10120638,DAVIDSON CO., ,04/09/1991,1216,Thunderstorm Wind,0, ,0,4,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,04/09/1991,1216,36.13,-86.83, , ,"","",61
10120893,DAVIDSON CO., ,06/21/1991,500,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,06/21/1991,500,36.13,-86.83, , ,"","",62
10120898,DAVIDSON CO., ,07/02/1991,1610,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,07/02/1991,1610,36.17,-86.65, , ,"","",63
10120908,DAVIDSON CO., ,07/08/1991,2100,Thunderstorm Wind,0, ,0,1,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,07/08/1991,2100,36.13,-86.83, , ,"","",64
10120916,DAVIDSON CO., ,07/10/1991,1545,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,07/10/1991,1545,36.13,-86.83, , ,"","",65
10122028,DAVIDSON CO., ,05/12/1992,1900,Thunderstorm Wind,0, ,0,0,0,0,TN,PST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,05/12/1992,1900,36.18,-86.68, , ,"","",66
10120684,DAVIDSON CO., ,07/03/1992,250,Thunderstorm Wind,0, ,0,0,0,0,TN,PST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,07/03/1992,250,36.07,-86.67, , ,"","",67
10120707,DAVIDSON CO., ,07/16/1992,2015,Thunderstorm Wind,0, ,0,0,0,0,TN,PST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,07/16/1992,2015,36.13,-86.83, , ,"","",68
10120377,DAVIDSON CO., ,08/27/1992,1700,Thunderstorm Wind,0, ,0,0,0,0,TN,PST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,08/27/1992,1700,36.20,-86.82, , ,"","",69
10120380,DAVIDSON CO., ,08/27/1992,1815,Thunderstorm Wind,0, ,0,0,0,0,TN,PST, , ,C,37,BNA,0,0, , ,0,0,0, ,0, , ,08/27/1992,1815,36.20,-86.82, , ,"","",70
10349923,DAVIDSON CO.,SE Portion,02/21/1993,1330,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,02/21/1993,1330, , , , ,"A few trees were blown down. ","",71
10349924,DAVIDSON CO.,Donelson,03/31/1993,1520,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,03/31/1993,1520, , , , ,"A few trees were knocked down. ","",72
10349925,DAVIDSON CO.,Hermitage,04/15/1993,1330,Hail,1.25, ,0,0,50,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,04/15/1993,1330, , , , ,"Ping-Pong ball-size hail was reported. ","",73
10349926,DAVIDSON CO.,W Davidson,05/03/1993,1900,Thunderstorm Wind,0, ,0,0,5000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,05/03/1993,1900, , , , ,"Numerous trees were blown down. ","",74
10349927,DAVIDSON CO.,Nashville,05/06/1993,1800,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,05/06/1993,1800, , , , ,"A few trees were knocked down. ","",75
10349928,DAVIDSON CO.,S Nashville,08/25/1993,1415,Hail,.88, ,0,0,0,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,08/25/1993,1415, , , , ,"Some trees were blown down. ","",76
10349929,DAVIDSON CO.,W Nashville,08/25/1993,1438,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,08/25/1993,1438, , , , ,"Some trees were blown down. ","",77
10349930,DAVIDSON CO.,Lakewood,09/03/1993,1445,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,09/03/1993,1445, , , , ,"Some trees and power lines were blown down. ","",78
10348706,DAVIDSON S CO., ,04/15/1994,1145,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,04/15/1994,1145, , , , ,"A few trees were knocked down. ","",79
10349931,DAVIDSON CO.,Nashville,04/27/1994,900,Hail,.75, ,0,0,50,0,TN,CST, , ,C,37, ,0,0, , ,0,0,2,S,0, , ,04/27/1994,900, , , , ,"  ","",80
10349932,DAVIDSON CO.,Nashville,04/27/1994,900,Thunderstorm Wind,0, ,0,0,5000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,04/27/1994,900, , , , ,"A few trees and power lines were blown down. ","",81
10349933,DAVIDSON CO.,Goodlettsville,04/29/1994,1340,Hail,1.75, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,04/29/1994,1340, , , , ,"A few trees were blown down. ","",82
10349934,DAVIDSON CO.,Goodlettsville,04/29/1994,1345,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,04/29/1994,1345, , , , ,"A few trees were blown down. ","",83
10349935,DAVIDSON CO.,Donelson,06/05/1994,1700,Thunderstorm Wind,0, ,0,0,50000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,06/05/1994,1700, , , , ,"Several trees were knocked down.  One fell on the roof of an apartment building.  Twenty-five people were evacuated from the building. ","",84
10349936,DAVIDSON CO.,Nashville,06/09/1994,1745,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,06/09/1994,1745, , , , ,"A few trees were knocked down in the north part of the city. ","",85
10349937,DAVIDSON CO.,Srn. Davidson,06/25/1994,1530,Thunderstorm Wind,0, ,0,0,500,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,06/25/1994,1530, , , , ,"A few power lines were blown down. ","",86
10348695,DAVIDSON CO.,Western Davidson,06/26/1994,1545,Thunderstorm Wind,0, ,0,0,5000000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,06/26/1994,1545, , , , ,"The roof was blown off of a harbor marina producing around $1 million in damage.  Several trees were blown down as well. ","",87
10348696,DAVIDSON CO.,Nashville,11/27/1994,2030,Thunderstorm Wind,0, ,0,0,50000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,11/27/1994,2030, , , , ,"Several large tree limbs fell on top of some power lines knocking out power to about 500 homes. ","",88
10348697,DAVIDSON CO.,Percy Priest Lake,03/20/1995,1810,Hail,.75, ,0,0,100,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,03/20/1995,1810, , , , ,"  ","",89
10348698,DAVIDSON CO.,Nashville,05/18/1995,1127,Thunderstorm Wind,57, ,0,0,2,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, ,Madison,05/18/1995,1127, , , , ,"Part of a roof was torn off.  Many trees and telephone poles were blown down. ","",90
10348699,DAVIDSON CO.,Southeastern,05/18/1995,1825,Thunderstorm Wind,0, ,0,0,2000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, ,Davidson Co,05/18/1995,1855, , , , ,"A few trees were knocked down. ","",91
10348700,DAVIDSON CO., ,06/06/1995,1630,Thunderstorm Wind,0, ,0,0,7000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,06/06/1995,1645, , , , ,"Five trees and some power lines were blown down. ","",92
10348701,DAVIDSON CO.,Nashville,06/07/1995,1900,Thunderstorm Wind,0, ,0,0,2000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,06/07/1995,1900, , , , ,"Some trees were blown down. ","",93
10348702,DAVIDSON CO.,Nashville,07/22/1995,1440,Thunderstorm Wind,0, ,0,0,2000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,07/22/1995,1440, , , , ,"Several power lines were blown down. ","",94
10348703,DAVIDSON CO.,Hermitage,07/22/1995,1455,Thunderstorm Wind,0, ,0,0,2000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,07/22/1995,1455, , , , ,"A couple of trees were blown down. ","",95
10348707,DAVIDSON S CO., ,07/24/1995,1400,Thunderstorm Wind,0, ,0,0,2000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,07/24/1995,1400, , , , ,"Several trees and power lines were blown down. ","",96
10348704,DAVIDSON CO.,Nashville,08/08/1995,1240,Thunderstorm Wind,0, ,0,0,100,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,08/08/1995,1240, , , , ,"Tennessee Highway Patrol reported a couple of trees down. ","",97
10348705,DAVIDSON CO.,Nashville,08/18/1995,1400,Thunderstorm Wind,0, ,0,0,1000,0,TN,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,08/18/1995,1419, , , , ,"Large tree blown down five miles west of Nashville. Telephone pole blown down near Whites Creek Pike. ","",98
5537099,DAVIDSON (ZONE), ,01/06/1996,550,Winter Storm, , ,0,0,0,0,TN,CST, ,2404569,Z,27,OHX,0,0, , , , , , , , , ,01/06/1996,1700, , , , ,"","Freezing rain started across middle Tennessee during the early morning hours. The freezing rain caused slippery roadways Saturday morning, especially on bridges and overpasses. The freezing rain changed to sleet in the afternoon and then to all snow around evening.",99
5537120,DAVIDSON (ZONE), ,01/06/1996,1700,Winter Storm, , ,0,0,0,0,TN,CST, ,2404570,Z,27,OHX,0,0, , , , , , , , , ,01/08/1996,600, , , , ,"","The snow started Saturday evening and did not let up until Monday morning. As a result, church services were cancelled Sunday, schools were closed for several days across middle Tennessee. There were several fender benders as a result of the snow storm across middle Tennessee. Snow totals for this storm were 4 to 5 inches across Davidson county, 1-3 inches for the southern part of middle Tennessee, and as much as 8 inches for Gainsboro in Jackson county and 6-8 inches for Clay county. Jackson and Clay counties are located in the Cumberland Plateau.",100
5537347,DAVIDSON CO.,NASHVILLE,01/18/1996,1335,Thunderstorm Wind, , ,0,0,500,0,TN,CST, ,1000622,C,37,OHX,0,0, , , , , , , , ,NASHVILLE,01/18/1996,1350,36.13,-86.83,36.13,-86.83,"","Four trees blown down near intersection of Old Hickory Blvd. and Clarksville Highway. Report was by Davidson county emergency management agency.",101
5548016,DAVIDSON (ZONE), ,03/19/1996,100,Heavy Snow, , ,0,0,0,0,TN,CST, ,2029926,Z,27,OHX,0,0, , , , , , , , , ,03/21/1996,200, , , , ,"","A heavy wet snow hit portions of middle Tennessee, especially the northern portions close to the Kentucky border. The weight of the snow brought large tree branches and power lines down across middle Tennessee. As a result, thousands were left without power.
 
On Tuesday afternoon, March 19, the snow accumulated up to 12 inches in northern Sumner county with drifts up to 10 feet reported at the Tennessee Christian Medical Center at Portland. Also, many areas in the city of Portland lost power at 12:45 PM Tuesday. Around 11:00 AM Wednesday March 20, a Lear Jet slid off the runway at Portland Municipal airport. There were no injuries and only slight damage to the aircraft. 

Problems started with the snow at 4:30 AM on March 19, with 3 inches of snow across Williamson county. Reports of downed trees and power lines were being received across the county and also from Bellevue in southwest Davidson county. By 6:00 AM, the snow had accumulated to 3 to 4 inches across Williamson county and also at  Bellevue. Specifically, there were 4 inches at Franklin in Williamson county and 3 inches at the Nashville airport. By 9:00 AM, Nashville received 4 inches of snow. The snow continued to accumulate. Snow reports by 1:00 PM were: 4-8 inches across Montgomery and Robertson counties, 5-6 feet drifts were common across Sumner county. The snow had settled to 3 inches at Nashville at 1:00 PM. There were 12,000 people without power in Fairview in Williamson county at 2:30 PM. 

On Wednesday March 20, 4:30 AM these were the following snow totals received by the National Weather Service: Lafayette in Macon county had 8 inches with 3 to 5 feet drifts. Many roads were closed across Macon county. Putnam and Overton counties had 3-4 inches of snow.",102
5544850,DAVIDSON CO.,JOELTON,04/20/1996,200,Hail,1.75, ,0,0,0,0,TN,CST, ,2031934,C,37,OHX,0,0, , , , , , , , ,JOELTON,04/20/1996,200,36.32,-86.87,36.32,-86.87,"","Golf ball size hail covered the ground 1.5 inches to 2.0 inches deep from Joelton to Pleasant View.",103
5551164,DAVIDSON CO.,MILLERSVILLE,04/20/1996,220,Hail,1.25, ,0,0,0,0,TN,CST, ,2036712,C,37,OHX,0,0, , , , ,2,W,2,W,MILLERSVILLE,04/20/1996,220,36.37,-86.75,36.37,-86.75,"","Half dollar size hail near the Sumner county-Davidson county
line.",104
5545050,DAVIDSON CO.,NASHVILLE,04/29/1996,1425,Hail,.75, ,0,0,0,0,TN,CST, ,2031973,C,37,OHX,0,0, , , , ,8,ESE,8,ESE,NASHVILLE,04/29/1996,1425,36.08,-86.7,36.08,-86.7,"","Dime size hail reported at Long Hunter State Park.",105
